#C1:SOD C2:DOY C3:YEAR    C4:xECEF[km]    C5:yECEF[km]    C6:zECEF[km]
     980    11     2024    -3078.747095    -7073.972454     -214.087108
     990    11     2024    -3056.287768    -7081.424062     -279.739998
    1000    11     2024    -3033.575227    -7088.297712     -345.368556
    1010    11     2024    -3010.610591    -7094.593184     -410.967074
    1020    11     2024    -2987.394999    -7100.310305     -476.529844
    1030    11     2024    -2963.929612    -7105.448952     -542.051164
    1040    11     2024    -2940.215613    -7110.009050     -607.525334
    1050    11     2024    -2916.254206    -7113.990574     -672.946659
    1060    11     2024    -2892.046617    -7117.393544     -738.309449
    1070    11     2024    -2867.594093    -7120.218033     -803.608019
    1080    11     2024    -2842.897902    -7122.464159     -868.836688
    1090    11     2024    -2817.959334    -7124.132090     -933.989784
    1100    11     2024    -2792.779700    -7125.222042     -999.061641
    1110    11     2024    -2767.360332    -7125.734280    -1064.046599
    1120    11     2024    -2741.702584    -7125.669115    -1128.939007
    1130    11     2024    -2715.807830    -7125.026909    -1193.733221
    1140    11     2024    -2689.677467    -7123.808072    -1258.423608
    1150    11     2024    -2663.312910    -7122.013059    -1323.004541
    1160    11     2024    -2636.715598    -7119.642375    -1387.470406
    1170    11     2024    -2609.886990    -7116.696575    -1451.815597
    1180    11     2024    -2582.828564    -7113.176257    -1516.034521
    1190    11     2024    -2555.541821    -7109.082072    -1580.121593
    1200    11     2024    -2528.028282    -7104.414715    -1644.071243
    1210    11     2024    -2500.289488    -7099.174929    -1707.877911
    1220    11     2024    -2472.327003    -7093.363506    -1771.536050
    1230    11     2024    -2444.142408    -7086.981284    -1835.040129
    1240    11     2024    -2415.737307    -7080.029149    -1898.384626
    1250    11     2024    -2387.113323    -7072.508034    -1961.564037
    1260    11     2024    -2358.272100    -7064.418918    -2024.572871
    1270    11     2024    -2329.215302    -7055.762828    -2087.405652
    1280    11     2024    -2299.944614    -7046.540838    -2150.056922
    1290    11     2024    -2270.461739    -7036.754066    -2212.521235
    1300    11     2024    -2240.768401    -7026.403681    -2274.793164
    1310    11     2024    -2210.866344    -7015.490895    -2336.867301
    1320    11     2024    -2180.757333    -7004.016966    -2398.738252
    1330    11     2024    -2150.443151    -6991.983201    -2460.400642
    1340    11     2024    -2119.925599    -6979.390949    -2521.849117
    1350    11     2024    -2089.206502    -6966.241608    -2583.078339
    1360    11     2024    -2058.287701    -6952.536620    -2644.082990
    1370    11     2024    -2027.171057    -6938.277473    -2704.857773
    1380    11     2024    -1995.858450    -6923.465700    -2765.397410
    1390    11     2024    -1964.351780    -6908.102878    -2825.696646
    1400    11     2024    -1932.652966    -6892.190631    -2885.750246
    1410    11     2024    -1900.763944    -6875.730627    -2945.552995
    1420    11     2024    -1868.686671    -6858.724578    -3005.099703
    1430    11     2024    -1836.423121    -6841.174240    -3064.385201
    1440    11     2024    -1803.975288    -6823.081415    -3123.404345
    1450    11     2024    -1771.345183    -6804.447947    -3182.152012
    1460    11     2024    -1738.534837    -6785.275724    -3240.623105
    1470    11     2024    -1705.546298    -6765.566679    -3298.812550
    1480    11     2024    -1672.381631    -6745.322788    -3356.715299
    1490    11     2024    -1639.042922    -6724.546068    -3414.326329
    1500    11     2024    -1605.532273    -6703.238582    -3471.640643
    1510    11     2024    -1571.851802    -6681.402434    -3528.653269
    1520    11     2024    -1538.003649    -6659.039771    -3585.359264
    1530    11     2024    -1503.989967    -6636.152782    -3641.753710
    1540    11     2024    -1469.812929    -6612.743698    -3697.831716
    1550    11     2024    -1435.474724    -6588.814792    -3753.588422
    1560    11     2024    -1400.977559    -6564.368378    -3809.018993
    1570    11     2024    -1366.323657    -6539.406814    -3864.118625
    1580    11     2024    -1331.515259    -6513.932496    -3918.882542
    1590    11     2024    -1296.554620    -6487.947862    -3973.305998
    1600    11     2024    -1261.444016    -6461.455390    -4027.384276
    1610    11     2024    -1226.185734    -6434.457600    -4081.112691
    1620    11     2024    -1190.782082    -6406.957051    -4134.486588
    1630    11     2024    -1155.235382    -6378.956341    -4187.501344
    1640    11     2024    -1119.547970    -6350.458110    -4240.152366
    1650    11     2024    -1083.722202    -6321.465035    -4292.435093
    1660    11     2024    -1047.760447    -6291.979833    -4344.344999
    1670    11     2024    -1011.665089    -6262.005261    -4395.877588
    1680    11     2024     -975.438530    -6231.544113    -4447.028398
    1690    11     2024     -939.083183    -6200.599220    -4497.793000
    1700    11     2024     -902.601481    -6169.173455    -4548.167001
    1710    11     2024     -865.995867    -6137.269725    -4598.146041
    1720    11     2024     -829.268803    -6104.890976    -4647.725792
    1730    11     2024     -792.422763    -6072.040192    -4696.901966
    1740    11     2024     -755.460236    -6038.720391    -4745.670307
    1750    11     2024     -718.383725    -6004.934630    -4794.026595
    1760    11     2024     -681.195748    -5970.686002    -4841.966648
    1770    11     2024     -643.898835    -5935.977635    -4889.486317
    1780    11     2024     -606.495533    -5900.812694    -4936.581494
    1790    11     2024     -568.988398    -5865.194377    -4983.248105
    1800    11     2024     -531.380004    -5829.125921    -5029.482116
    1810    11     2024     -493.672935    -5792.610593    -5075.279527
    1820    11     2024     -455.869789    -5755.651699    -5120.636381
    1830    11     2024     -417.973178    -5718.252575    -5165.548755
    1840    11     2024     -379.985725    -5680.416595    -5210.012769
    1850    11     2024     -341.910066    -5642.147162    -5254.024579
    1860    11     2024     -303.748851    -5603.447715    -5297.580381
    1870    11     2024     -265.504739    -5564.321726    -5340.676413
    1880    11     2024     -227.180404    -5524.772698    -5383.308950
    1890    11     2024     -188.778530    -5484.804168    -5425.474310
    1900    11     2024     -150.301813    -5444.419702    -5467.168851
    1910    11     2024     -111.752961    -5403.622902    -5508.388970
    1920    11     2024      -73.134693    -5362.417396    -5549.131109
    1930    11     2024      -34.449738    -5320.806847    -5589.391749
    1940    11     2024        4.299163    -5278.794947    -5629.167414
    1950    11     2024       43.109259    -5236.385418    -5668.454669
    1960    11     2024       81.977787    -5193.582011    -5707.250124
    1970    11     2024      120.901976    -5150.388509    -5745.550428
    1980    11     2024      159.879043    -5106.808721    -5783.352278
    1990    11     2024      198.906196    -5062.846488    -5820.652410
    2000    11     2024      237.980633    -5018.505676    -5857.447605
    2010    11     2024      277.099543    -4973.790183    -5893.734690
    2020    11     2024      316.260106    -4928.703932    -5929.510532
    2030    11     2024      355.459490    -4883.250874    -5964.772047
    2040    11     2024      394.694859    -4837.434988    -5999.516192
    2050    11     2024      433.963364    -4791.260277    -6033.739971
    2060    11     2024      473.262150    -4744.730773    -6067.440431
    2070    11     2024      512.588352    -4697.850534    -6100.614668
    2080    11     2024      551.939098    -4650.623641    -6133.259821
    2090    11     2024      591.311508    -4603.054203    -6165.373074
    2100    11     2024      630.702694    -4555.146353    -6196.951660
    2110    11     2024      670.109762    -4506.904247    -6227.992857
    2120    11     2024      709.529807    -4458.332067    -6258.493988
    2130    11     2024      748.959921    -4409.434018    -6288.452425
    2140    11     2024      788.397187    -4360.214329    -6317.865587
    2150    11     2024      827.838682    -4310.677250    -6346.730938
    2160    11     2024      867.281476    -4260.827057    -6375.045992
    2170    11     2024      906.722635    -4210.668044    -6402.808309
    2180    11     2024      946.159216    -4160.204531    -6430.015497
    2190    11     2024      985.588271    -4109.440856    -6456.665212
    2200    11     2024     1025.006848    -4058.381381    -6482.755160
    2210    11     2024     1064.411988    -4007.030487    -6508.283092
    2220    11     2024     1103.800729    -3955.392575    -6533.246810
