#C1:SOD C2:DOY C3:YEAR C4:CONST C5:PRN C6:xCM C7:yCM C8:zCM
  600       11     2024     G 26     4017.408994    17889.098131   -19234.358349
  600       11     2024     G 28     4992.376102    25559.720846     5202.664426
  600       11     2024     G 29   -19074.286776     6485.705243   -17405.592852
  600       11     2024     G 30      703.496898   -24209.335875   -10465.470015
  600       11     2024     G 31     9965.980579    24047.152965    -4231.817383
  600       11     2024     G 32      910.769181    15662.665992    21646.217668
  600       11     2024     E 02    21268.058830   -20535.350582    -1716.497819
  600       11     2024     E 03    18909.275067   -10179.854599   -20374.197776
  600       11     2024     E 04     2404.511442    17585.152334    23693.816414
  600       11     2024     E 05    28973.903962     3065.793952    -5235.324502
  600       11     2024     E 07   -21857.476613   -14784.162709   -13412.181816
  600       11     2024     E 08    -1701.809102   -17361.750949   -23916.371908
  600       11     2024     E 09    21777.356590    14743.854840    13575.958789
  600       11     2024     E 10     9434.974411    28018.405382     1434.829569
  600       11     2024     E 11    14677.616210    22957.103151    11579.534624
  600       11     2024     E 12     3243.301117    28389.445577    -7760.612680
  600       11     2024     E 13   -14388.084600   -23420.337292   -10962.580324
  600       11     2024     E 14     -579.864084   -17035.320367    19222.056368
  600       11     2024     E 15    -2908.957773   -28258.271638     8316.716751
  600       11     2024     E 18   -11583.683237    16848.078793   -23097.992480
  600       11     2024     E 19   -20876.149254     8588.631129    19147.995118
  600       11     2024     E 21   -22779.577884     6066.048755    17889.301025
  600       11     2024     E 24    10804.226657    13049.298316   -24291.476906
  600       11     2024     E 25    22684.865448    -5709.407931   -18146.280861
  600       11     2024     E 26   -17329.385143    -4192.031728   -23615.869927
  600       11     2024     E 27   -11130.407280   -12647.493023    24334.032453
  600       11     2024     E 30     7249.941043   -23742.286039    16121.864049
  600       11     2024     E 31    -6921.514054    23668.907882   -16363.698535
  600       11     2024     E 33   -10412.713696    15934.649745   -22657.124639
  600       11     2024     E 34    10065.359190   -16502.862980    22421.260455
  600       11     2024     E 36    17276.530883     4976.422389    23525.534910
  900       11     2024     G 01    14557.036430    -1433.507691    21847.131787
  900       11     2024     G 02    17298.922454     5378.275197    20008.059818
  900       11     2024     G 03    20238.346120    -7279.429743    15368.044943
  900       11     2024     G 04    25444.943586      568.913422    -7819.044472
  900       11     2024     G 05   -15658.973726    -3863.598669   -21295.903123
  900       11     2024     G 06    -5855.650433   -25636.653134     3374.032210
  900       11     2024     G 07     8404.039500   -16477.991934   -18398.135983
  900       11     2024     G 08    26242.392753     5308.200784    -1084.154546
  900       11     2024     G 09    18180.591313    -9037.695905   -17241.164695
  900       11     2024     G 10    -7641.186057    21757.829297    13080.932914
  900       11     2024     G 11   -11919.630748   -22414.758748    -7867.025388
  900       11     2024     G 12   -20889.996460     5900.686315    14972.922934
  900       11     2024     G 13   -21211.206448   -13810.493617    -8610.739522
  900       11     2024     G 14    11182.299578   -22007.567664     9578.894779
  900       11     2024     G 15   -26490.816158    -2806.728723    -1845.744416
  900       11     2024     G 16    10838.048486    10836.162993   -22023.520715
  900       11     2024     G 17     4888.870285   -14399.827054    22210.187409
  900       11     2024     G 18    -7436.205495    17721.692797   -18235.780846
  900       11     2024     G 19    -5899.069486   -16279.721668    20051.400125
  900       11     2024     G 20    -6713.661844   -16185.546261   -19950.388766
  900       11     2024     G 21    17933.128075    10601.348046    17501.997581
  900       11     2024     G 22     5496.715855   -20728.717149    16290.283978
  900       11     2024     G 23   -16395.772622    20734.998802     1124.342281
  900       11     2024     G 24   -17793.778580    -6968.664884    18202.188866
  900       11     2024     G 25   -19756.077428    16325.662865     6064.266693
  900       11     2024     G 26     3529.457800    18424.853201   -18805.544582
  900       11     2024     G 28     4842.387134    25383.295953     6122.422977
  900       11     2024     G 29   -19681.940683     6259.785716   -16802.601548
  900       11     2024     G 30      927.640923   -23835.528652   -11273.709390
  900       11     2024     G 31     9909.307574    24207.328047    -3290.491175
  900       11     2024     G 32      113.229761    15506.219193    21772.329274
  900       11     2024     E 02    21206.620730   -20503.940853    -2619.070872
  900       11     2024     E 03    19501.866609   -10056.593576   -19870.311260
  900       11     2024     E 04     1707.307526    17425.386205    23871.619178
  900       11     2024     E 05    29118.245282     3081.256391    -4350.943879
  900       11     2024     E 07   -21455.750259   -14679.938601   -14154.537504
  900       11     2024     E 08     -998.127634   -17200.611667   -24071.908355
  900       11     2024     E 09    21371.518930    14634.824021    14318.710405
  900       11     2024     E 10     9493.575321    28030.681980      509.401106
  900       11     2024     E 11    14820.087307    23265.342209    10754.022437
  900       11     2024     E 12     3215.039380    28139.421280    -8632.903900
  900       11     2024     E 13   -14528.117380   -23710.161833   -10123.450226
  900       11     2024     E 14      247.377397   -16738.801775    19264.256244
  900       11     2024     E 15    -2877.153340   -27992.170900     9183.908009
  900       11     2024     E 18   -12172.399234    16763.185516   -23024.604770
  900       11     2024     E 19   -21432.354300     8475.449183    18575.069215
  900       11     2024     E 21   -22395.735438     5674.855507    18492.160475
  900       11     2024     E 24    10307.485301    13582.340055   -24214.244475
  900       11     2024     E 25    22296.143175    -5313.226434   -18738.444100
  900       11     2024     E 26   -17554.148118    -4863.549698   -23319.404748
  900       11     2024     E 27   -10633.610522   -13184.543955    24271.478719
  900       11     2024     E 30     7562.980106   -24100.241365    15433.391588
  900       11     2024     E 31    -7237.576512    24033.633485   -15680.870139
  900       11     2024     E 33   -10598.410524    15270.470707   -23025.298425
  900       11     2024     E 34    10248.786161   -15845.911179    22808.607576
  900       11     2024     E 36    17503.896581     5642.902208    23204.989095
 1200       11     2024     G 01    14814.496135     -621.563037    21723.802746
 1200       11     2024     G 02    17563.114413     6047.367846    19578.000572
 1200       11     2024     G 03    19875.965099    -6791.082823    16046.696537
 1200       11     2024     G 04    25701.532068      703.242292    -6922.592498
 1200       11     2024     G 05   -15174.637322    -4502.902453   -21518.956097
 1200       11     2024     G 06    -5754.599008   -25518.295008     4332.538195
 1200       11     2024     G 07     8700.651663   -15790.856347   -18859.628910
 1200       11     2024     G 08    26175.235037     5376.764929    -2022.624259
 1200       11     2024     G 09    18802.913423    -8878.471050   -16644.926767
 1200       11     2024     G 10    -7997.099031    22079.342129    12283.810281
 1200       11     2024     G 11   -11927.711917   -22707.299835    -6968.834103
 1200       11     2024     G 12   -20510.466759     5432.658014    15648.936262
 1200       11     2024     G 13   -20875.454785   -13760.391109    -9481.441810
 1200       11     2024     G 14    11487.444811   -22202.693778     8722.088989
 1200       11     2024     G 15   -26416.015536    -2906.222083    -2771.198822
 1200       11     2024     G 16    10247.024377    11397.776866   -22009.339695
 1200       11     2024     G 17     5675.678748   -14194.886718    22158.109190
 1200       11     2024     G 18    -7694.102631    17062.546340   -18754.991674
 1200       11     2024     G 19    -5146.443252   -16074.853654    20406.945047
 1200       11     2024     G 20    -6293.461122   -16815.017461   -19569.336317
 1200       11     2024     G 21    18156.810908    11176.197740    16914.174600
 1200       11     2024     G 22     5949.159319   -21096.359327    15636.896897
 1200       11     2024     G 23   -16467.842481    20706.647280      157.573005
 1200       11     2024     G 24   -18036.063357    -7635.481551    17713.069099
 1200       11     2024     G 25   -19661.324661    16060.795596     6971.020509
 1200       11     2024     G 26     3059.765189    18955.115845   -18340.739593
 1200       11     2024     G 28     4677.072054    25177.292205     7030.453232
 1200       11     2024     G 29   -20271.115502     6051.151211   -16167.675882
 1200       11     2024     G 30     1167.321555   -23436.715721   -12059.926342
 1200       11     2024     G 31     9844.257622    24334.350551    -2342.722032
 1200       11     2024     G 32     -691.021719    15363.118478    21857.551338
 1200       11     2024     E 02    21127.882230   -20450.950956    -3518.025497
 1200       11     2024     E 03    20081.853588    -9949.893761   -19338.946075
 1200       11     2024     E 04     1001.896178    17280.557468    24016.419875
 1200       11     2024     E 05    29236.738431     3088.180850    -3460.545138
 1200       11     2024     E 07   -21030.159127   -14580.535498   -14877.314849
 1200       11     2024     E 08     -286.829688   -17054.879538   -24194.160257
 1200       11     2024     E 09    20941.674164    14530.829295    15041.647973
 1200       11     2024     E 10     9543.514882    28015.215705     -416.732024
 1200       11     2024     E 11    14962.055712    23546.328966     9913.644007
 1200       11     2024     E 12     3172.409095    27865.521787    -9493.263356
